,index,property_id,price,bed_no,address,property_type,listed_time,agent,first_station,second_station
176,329,45718116,550000.0,2.0,"Stannard Mews, Stannard Road, London E8",house,2017-11-30 00:00:00,"Marsh &amp; Parsons - Shoreditch, E1",Hackney Downs,Dalston Kingsland
177,43,49418409,550000.0,1.0,"Monohaus, London Fields E8",flat,2018-10-19 00:00:00,"Stone Real Estate, W1W",London Fields,Cambridge Heath
178,127,49151877,550000.0,2.0,"Graham Road, London E8",flat,2018-09-25 00:00:00,"Keatons - Hackney, E8",Hackney Central,Hackney Downs
179,258,48043019,550000.0,2.0,"Sandringham Road, London E8",flat,2018-06-18 00:00:00,"Stirling Ackroyd - Hackney, E8",Dalston Kingsland,Dalston Junction
180,299,47349629,550000.0,3.0,"Pownall Road, London E8",house,2018-04-20 00:00:00,"Three Lions Properties, M1",Haggerston,Hoxton
181,231,48390355,550000.0,1.0,"Mare Street, London E8",flat,2018-07-16 00:00:00,"Dexters - Hackney, E8",London Fields,Hackney Central
182,77,49303885,550000.0,2.0,"Andre Street, London E8",flat,2018-10-09 00:00:00,"Winkworth - Hackney, E5",Hackney Downs,Hackney Central
183,355,43735760,54995.0,,"Amhurst Road, London E8",house,2017-05-05 00:00:00,"Kings Group - Hackney, E8",Hackney Downs,Hackney Central
184,257,48053227,545000.0,2.0,"Amhurst Road, Hackney E8",house,2018-06-19 00:00:00,"Foxtons - Hackney, E8",Hackney Central,Hackney Downs
185,130,49150012,545000.0,2.0,"Kingsland Road, Hackney E8",flat,2018-09-25 00:00:00,"Currell - Hackney, E8",Haggerston,Dalston Junction
186,363,41804462,537000.0,1.0,"Gaumont Tower, Dalston Square, Hackney E8",flat,2016-03-17 00:00:00,"Tafaders Holborn, WC1R",Dalston Junction,Dalston Kingsland
187,356,43136483,535000.0,1.0,"Gaumont Tower, Dalston Square, Dalston E8",flat,2017-03-03 00:00:00,"Property Group London, W1S",Dalston Junction,Dalston Kingsland
188,99,49249909,530000.0,1.0,"Gaumont Tower, London E8",flat,2018-10-04 00:00:00,"Fraser &amp; Co - City, EC1V",Dalston Junction,Dalston Kingsland
189,251,48144697,530000.0,2.0,"Tyssen Street, London E8",flat,2018-06-27 00:00:00,"Proper Local Limited, E14",Dalston Kingsland,Dalston Junction
190,170,48957633,525000.0,2.0,"Lovelace Street, London E8",flat,2018-09-06 00:00:00,"Purplebricks, Head Office, B90",Haggerston,Hoxton
191,213,48545461,525000.0,1.0,"Zest House, Beechwood Road, London E8",flat,2018-07-27 00:00:00,"Stirling Ackroyd - Hackney, E8",Dalston Junction,Dalston Kingsland
192,209,48574377,525000.0,2.0,"236 Dalston Lane, London E8",flat,2018-07-31 00:00:00,"Purplebricks, Head Office, B90",Hackney Downs,Hackney Central
193,293,47603249,525000.0,2.0,"Kingsland High Street, Dalston E8",flat,2018-05-12 00:00:00,"Foxtons - Hackney, E8",Dalston Kingsland,Dalston Junction
194,45,49404965,525000.0,2.0,"Ramsgate Street, Dalston E8",flat,2018-10-18 00:00:00,"Foxtons - Hackney, E8",Dalston Kingsland,Dalston Junction
195,178,48906903,515000.0,1.0,"66 Dalston Lane, London E8",flat,2018-09-03 00:00:00,"Murphy Group - Dalston Lane Terrace, E8",Dalston Junction,Dalston Kingsland
196,114,49207713,510000.0,2.0,"Graham Road, Hackney, London E8",flat,2018-10-01 00:00:00,"House Network, CM4",Hackney Downs,Hackney Central
197,219,48495821,500000.0,3.0,"Marlborough Avenue, London E8",house,2018-07-24 00:00:00,"Purplebricks, Head Office, B90",Haggerston,London Fields
198,344,47617105,500000.0,2.0,"Academy Apartments, Hackney E8",flat,2017-09-06 00:00:00,"Urban Spaces Sales, EC1M",Hackney Downs,Hackney Central
199,249,48164101,500000.0,2.0,"Richmond Road, Dalston E8",flat,2018-06-28 00:00:00,"Foxtons - Hackney, E8",London Fields,Hackney Downs
200,298,47392047,500000.0,1.0,"Raddon Tower, Dalston Square, London E8",flat,2018-04-25 00:00:00,"Emoov National, EC3A",Dalston Junction,Dalston Kingsland
201,183,48847918,500000.0,1.0,"Croston Street, London E8",flat,2018-08-28 00:00:00,"Dexters - Hackney, E8",London Fields,Cambridge Heath
202,26,49481662,500000.0,2.0,"Andre Street, Hackney E8",flat,2018-10-26 00:00:00,"Hunters - Shoreditch, EC2A",Hackney Downs,Hackney Central
203,86,49288057,500000.0,1.0,"Infinity Heights, 264 Kingsland Road E8",flat,2018-10-08 00:00:00,"Currell - New Homes, E9",Haggerston,Hoxton
204,150,49068107,500000.0,2.0,"Mare Street, London E8",flat,2018-09-18 00:00:00,"Dexters - Hackney, E8",Cambridge Heath,London Fields
205,146,49085098,500000.0,1.0,"Infinity Heights, 260 Kingsland Road, Shoreditch E8",flat,2018-09-19 00:00:00,"Harvey Residential, E8",Haggerston,Hoxton
206,143,49085326,500000.0,1.0,"Kingsland Road, Shoreditch E8",flat,2018-09-19 00:00:00,"Harvey Residential, E8",Haggerston,Hoxton
207,117,49194543,500000.0,1.0,"Kingsland Road, London E8",flat,2018-09-29 00:00:00,"Stirling Ackroyd - Dalston, E8",Haggerston,Hoxton
208,115,49194544,500000.0,1.0,"Kingsland Road, London E8",flat,2018-09-29 00:00:00,"Stirling Ackroyd - Dalston, E8",Haggerston,Hoxton
209,113,49210827,500000.0,1.0,"Kingsland Road, London E8",flat,2018-10-01 00:00:00,"Dexters New Homes - East London, EC2A",Haggerston,Hoxton
210,168,48970262,500000.0,2.0,"Hacon Square, Richmond Road, London E8",flat,2018-09-07 00:00:00,"Stirling Ackroyd - Hackney, E8",London Fields,Hackney Central
211,89,49287173,500000.0,1.0,"Infinity Heights, 264 Kingsland Road, London E8",flat,2018-10-08 00:00:00,"Winkworth - Hackney, E5",Haggerston,Hoxton
212,96,49253321,500000.0,2.0,"Birkbeck Road/Colvestone Crescent, Dalston E8",flat,2018-10-04 00:00:00,"Foxtons - Hackney, E8",Dalston Kingsland,Dalston Junction
213,65,49329062,500000.0,1.0,"Infinity Heights, Kingsland Road, Haggerston E8",flat,2018-10-11 00:00:00,"The Property Club, E1",Haggerston,Hoxton
214,38,49448825,500000.0,2.0,"Dalston Lane, Dalston E8",house,2018-10-23 00:00:00,"Nested, EC1V",Hackney Downs,Hackney Central
215,300,47293485,499950.0,1.0,"Quadra, London Fields E8",flat,2018-04-17 00:00:00,"Foxtons - New Homes North East, N1",London Fields,Hackney Central
216,333,45438137,499950.0,1.0,"Lansdowne Drive, London E8",flat,2017-10-31 00:00:00,"Dexters - Hackney, E8",London Fields,Hackney Central
217,31,49472163,499950.0,1.0,"The Linkings, 10 Andre Street E8",flat,2018-10-25 00:00:00,"Currell - New Homes, E9",Hackney Downs,Hackney Central
218,81,49289371,499000.0,1.0,"Brett Road, London E8",flat,2018-10-08 00:00:00,"Dexters New Homes - East London, EC2A",Hackney Central,Hackney Downs
219,68,49318322,499000.0,1.0,"Brett Road, London E8",house,2018-10-10 00:00:00,"NDLDN, EC2A",Hackney Central,Hackney Downs
220,285,47829178,499000.0,3.0,"Richmond Road, Hackney E8",house,2018-06-01 00:00:00,"Foxtons - Hackney, E8",London Fields,Hackney Downs
221,193,48717490,495000.0,1.0,"Dalston Lane, Dalston E8",flat,2018-08-13 00:00:00,"Foxtons - Hackney, E8",Hackney Downs,Dalston Kingsland
222,147,49085037,495000.0,1.0,"Infinity Heights, 260 Kingsland Road, Shoreditch E8",flat,2018-09-19 00:00:00,"Harvey Residential, E8",Haggerston,Hoxton
223,149,49068371,495000.0,1.0,"Dalston Lane, Dalston E8",flat,2018-09-18 00:00:00,"Ideal Locations, IG1",Hackney Downs,Dalston Kingsland
224,24,49488640,485000.0,2.0,"Dunn Street, London E8",flat,2018-10-26 00:00:00,"Location Location, N16",Dalston Kingsland,Dalston Junction
225,276,47857078,485000.0,1.0,"Forest Road, London Fields E8",flat,2018-06-04 00:00:00,"Bennett Walden, E8",London Fields,Hackney Downs
226,252,48138533,485000.0,2.0,"Kingsland Passage, London E8",flat,2018-06-26 00:00:00,"Hogarth Estates, SW5",Dalston Junction,Dalston Kingsland
227,155,49044297,485000.0,1.0,"Albion Works, Sigdon Road, London E8",flat,2018-09-14 00:00:00,"The Modern House, SE1",Hackney Downs,Hackney Central
228,15,49508331,480000.0,1.0,"London Lane, London E8",flat,2018-10-29 00:00:00,"Southern Home Ownership, EC1M",London Fields,Hackney Central
229,80,49293342,475000.0,2.0,"Ridley Road, London E8",flat,2018-10-09 00:00:00,"Stirling Ackroyd - Dalston, E8",Dalston Kingsland,Dalston Junction
230,97,49251652,475000.0,3.0,"Beeston Close, London E8",house,2018-10-04 00:00:00,"Kings Group - Hackney, E8",Hackney Downs,Dalston Kingsland
231,223,48440803,475000.0,1.0,"Holly Street, Hackney, London E8",flat,2018-07-19 00:00:00,"Chestertons - Islington, N1",Dalston Junction,Haggerston
232,95,49258458,475000.0,3.0,"Beeston Close, Dalston, London E8",house,2018-10-05 00:00:00,"Outlook Property - Tottenham, N17",Hackney Downs,Dalston Kingsland
233,321,46138499,475000.0,2.0,"Mare Street, Hackney E8",flat,2018-01-05 00:00:00,"Foxtons - Hackney, E8",Hackney Central,Hackney Downs
234,241,48236537,475000.0,2.0,"Graham Road, Hackney E8",flat,2018-07-04 00:00:00,"Foxtons - Hackney, E8",Hackney Downs,Hackney Central
235,226,48409596,475000.0,2.0,"Richmond Road, London, London E8",house,2018-07-17 00:00:00,"99Home Ltd, HA0",London Fields,Hackney Downs
236,311,46717416,475000.0,3.0,"Beeston Close, Hackney E8",house,2018-02-23 00:00:00,"PER Westray, E8",Hackney Downs,Dalston Kingsland
237,52,49393568,465000.0,1.0,"Lee Street, Haggerston E8",flat,2018-10-17 00:00:00,"Foxtons - Hackney, E8",Haggerston,Dalston Junction
238,365,39251717,455000.0,2.0,"Amhurst Road, Hackney E8",flat,2016-01-20 00:00:00,"Wex &amp; Co, HA9",Rectory Road,Hackney Downs
239,5,49524325,455000.0,1.0,"Dalston Lane, London E8",flat,2018-10-30 00:00:00,"The Modern House, SE1",Dalston Kingsland,Hackney Downs
240,118,49185170,450000.0,1.0,"Kingsland Road, London E8",flat,2018-09-28 00:00:00,"Dexters New Homes - East London, EC2A",Haggerston,Hoxton
241,94,49264534,450000.0,1.0,"Infinity Heights, Kingsland Road, London E8",flat,2018-10-05 00:00:00,"The Property Club, E1",Haggerston,Hoxton
242,148,49085027,450000.0,1.0,"Infinity Heights, 260 Kingsland Road, Shoreditch E8",flat,2018-09-19 00:00:00,"Harvey Residential, E8",Haggerston,Hoxton
243,90,49287172,450000.0,1.0,"Infinity Heights, 264 Kingsland Road, London E8",flat,2018-10-08 00:00:00,"Winkworth - Hackney, E5",Haggerston,Hoxton
244,188,48791934,450000.0,1.0,"City Mills Apartments, Lee Street, London E8",flat,2018-08-21 00:00:00,"Chain Residential, N1",Haggerston,Dalston Junction
245,66,49329052,450000.0,1.0,"Infinity Heights, Kingsland Road, Haggerston E8",flat,2018-10-11 00:00:00,"The Property Club, E1",Haggerston,Hoxton
246,62,49332136,450000.0,1.0,"Atkins Square, Dalston Lane, London E8",flat,2018-10-12 00:00:00,"Stirling Ackroyd - Hackney, E8",Hackney Downs,Hackney Central
247,157,49038342,450000.0,2.0,"Morland Estate, London Fields E8",house,2018-09-14 00:00:00,"Bennett Walden, E8",London Fields,Hackney Downs
248,56,49366186,450000.0,2.0,"Shacklewell Lane, London E8",house,2018-10-16 00:00:00,"Hunters - Stoke Newington, N16",Dalston Kingsland,Rectory Road
249,234,48324754,450000.0,2.0,"Clarissa Street, London E8",flat,2018-07-11 00:00:00,"Austin Homes, N1",Haggerston,Hoxton
250,39,49448192,450000.0,2.0,"Amhurst Road, Hackney E8",flat,2018-10-23 00:00:00,"Moving On, N1",Hackney Downs,Hackney Central
251,341,45025560,450000.0,2.0,"Scriven Street, Hackney E8",flat,2017-09-18 00:00:00,"Foxtons - Hackney, E8",Haggerston,Hoxton
252,142,49085714,445000.0,1.0,"Infinity Heights, 260 Kingsland Road, Shoreditch E8",flat,2018-09-19 00:00:00,"Harvey Residential, E8",Haggerston,Hoxton
253,270,47926207,439950.0,2.0,"Scriven Street, Hackney E8",flat,2018-06-08 00:00:00,"Currell - Hackney, E8",Haggerston,Hoxton
254,171,47371921,435000.0,1.0,"Kingsland Road, Dalston, London E8",flat,2018-09-06 00:00:00,"Stirling Ackroyd - Dalston, E8",Dalston Junction,Haggerston
255,139,49093343,425000.0,1.0,"Brett Road, London E8",flat,2018-09-19 00:00:00,"Ludlow Thompson - Bow, E3",Hackney Central,Hackney Downs
256,20,49502819,425000.0,1.0,"Greenwood Road, Hackney, London E8",flat,2018-10-29 00:00:00,"Brickworks, N7",Hackney Downs,Hackney Central
257,191,48724268,425000.0,1.0,"Abersham Road, London E8",flat,2018-08-14 00:00:00,"Castles - Hackney, E5",Dalston Kingsland,Hackney Downs
258,217,48520408,425000.0,1.0,"Dalston Curve, Lydian, Dalston E8",flat,2018-07-25 00:00:00,"Chase Evans City &amp; Aldgate, E1",Dalston Kingsland,Dalston Junction
259,122,49160253,425000.0,1.0,"43 Mare Street, London E8",flat,2018-09-26 00:00:00,"Purplebricks, Head Office, B90",Cambridge Heath,London Fields
260,359,41825054,425000.0,1.0,"Kingsland Road, Haggerston E8",flat,2016-10-04 00:00:00,"Sellmyhome, SW6",Haggerston,Hoxton
261,165,49003809,425000.0,1.0,"Kingsland Road, London E8",flat,2018-09-11 00:00:00,"Stirling Ackroyd - Dalston, E8",Haggerston,Hoxton
262,101,49245930,425000.0,2.0,"Regents Court, Pownall Road, London E8",flat,2018-10-04 00:00:00,"Kings Group - Hackney, E8",Haggerston,Hoxton
263,158,49035282,425000.0,1.0,"Garden Place, Haggerston E8",flat,2018-09-14 00:00:00,"Foxtons - Hackney, E8",Haggerston,Hoxton
264,224,48426919,425000.0,1.0,"Sandringham Road, Dalston E8",flat,2018-07-18 00:00:00,"Foxtons - Hackney, E8",Dalston Kingsland,Dalston Junction
265,225,48423173,425000.0,1.0,"Kingsland Road, London E8",flat,2018-07-18 00:00:00,"Stirling Ackroyd - Dalston, E8",Haggerston,Hoxton
266,233,48332026,425000.0,2.0,"Acton House, Lee Street, London E8",flat,2018-07-11 00:00:00,"Winkworth - Hackney, E5",Haggerston,Dalston Junction
267,349,41833634,424995.0,2.0,"Scriven Street, London E8",flat,2017-08-04 00:00:00,"PK Sales &amp; Lettings Ltd, E2",Haggerston,Hoxton
268,309,46927078,405000.0,1.0,"Amhurst Road, London E8",flat,2018-03-14 00:00:00,"Winkworth - Hackney, E5",Rectory Road,Hackney Downs
269,232,48350901,400000.0,1.0,"Gateway Mews, Shacklewell Lane, London E8",flat,2018-07-12 00:00:00,"Keatons - Hackney, E8",Dalston Kingsland,Dalston Junction
270,125,49158187,400000.0,1.0,"Downs Park Road, Hackney Downs E8",flat,2018-09-26 00:00:00,"bigmove Estate Agents, E5",Hackney Downs,Dalston Kingsland
271,254,48106701,400000.0,1.0,"Richmond Road, London E8",flat,2018-06-23 00:00:00,"Stirling Ackroyd - Hackney, E8",London Fields,Dalston Junction
272,348,44662598,400000.0,1.0,"Graham Road, London E8",flat,2017-08-07 00:00:00,"Trading Places, E18",Hackney Downs,Hackney Central
273,315,46455005,400000.0,1.0,"Kingsland Road, Dalston E8",flat,2018-02-02 00:00:00,"Foxtons - Hackney, E8",Haggerston,Dalston Junction
274,108,49227029,400000.0,1.0,"13 Atkins Square, Hackney E8",flat,2018-10-02 00:00:00,"Purplebricks, Head Office, B90",Hackney Downs,Hackney Central
275,109,49222350,400000.0,1.0,"Downs Park Road, London E8",flat,2018-10-02 00:00:00,"Dexters - Hackney, E8",Hackney Downs,Dalston Kingsland
276,177,48914843,400000.0,2.0,"Celandine Drive, Dalston E8",flat,2018-09-03 00:00:00,"Foxtons - Hackney, E8",Haggerston,Dalston Junction
277,110,49215150,400000.0,1.0,"Rendles Court, Dunn Street, London E8",flat,2018-10-02 00:00:00,"Stirling Ackroyd - Dalston, E8",Dalston Kingsland,Dalston Junction
278,197,48685606,399950.0,1.0,"Mare Street, Hackney E8",flat,2018-08-09 00:00:00,"Foxtons - Hackney, E8",London Fields,Hackney Central
279,244,48189892,399000.0,1.0,"Albion Works Studios, 63 Sigdon Road, London E8",flat,2018-06-30 00:00:00,"Keatons - Hackney, E8",Hackney Downs,Hackney Central
280,250,48154851,395000.0,1.0,"Cecilia Road, Dalston, London E8",flat,2018-06-27 00:00:00,"Victorstone Property Consultants, EC1V",Dalston Kingsland,Hackney Downs
281,203,48622992,395000.0,2.0,"Loanda Close, London E8",flat,2018-08-03 00:00:00,"Dexters - Hackney, E8",Haggerston,Hoxton
282,16,49506450,395000.0,1.0,"Vanguard House, London Fields E8",flat,2018-10-29 00:00:00,"Bennett Walden, E8",London Fields,Hackney Central
283,211,48566292,390000.0,1.0,"Kingsland Road, Haggerston E8",flat,2018-07-30 00:00:00,"Bennett Walden, E8",Haggerston,Dalston Junction
284,351,44556285,389995.0,1.0,"Mare Street, London E8",flat,2017-07-26 00:00:00,"Trading Places, E18",Hackney Central,Hackney Downs
285,253,48110187,375000.0,1.0,"Mare Street, London E8",flat,2018-06-23 00:00:00,"Dexters - Hackney, E8",Cambridge Heath,London Fields
286,350,44607904,375000.0,1.0,"Ridley Road, London E8",flat,2017-08-01 00:00:00,"Wex &amp; Co, HA9",Dalston Kingsland,Dalston Junction
287,255,48106699,375000.0,1.0,"Babik Court, 132 Shacklewell Lane, London E8",flat,2018-06-23 00:00:00,"Stirling Ackroyd - Hackney, E8",Rectory Road,Dalston Kingsland
288,210,48570821,375000.0,1.0,"Kingsland Road, Dalston, London E8",flat,2018-07-30 00:00:00,"Chestertons - Islington, N1",Dalston Junction,Haggerston
289,159,49032807,375000.0,1.0,"Stephan Close, London E8",house,2018-09-14 00:00:00,"Bricks Mortar, SK12",London Fields,Cambridge Heath
290,294,47585802,370000.0,1.0,"Tyssen Street, London E8",flat,2018-05-11 00:00:00,"Coopers of London, W1T",Dalston Kingsland,Dalston Junction
291,36,49452599,370000.0,1.0,"Cecilia Road, Hackney Downs E8",flat,2018-10-23 00:00:00,"bigmove Estate Agents, E5",Dalston Kingsland,Hackney Downs
292,334,45437853,369990.0,1.0,"Mare Street, London E8",flat,2017-10-31 00:00:00,"Grangeview Estates, N19",London Fields,Hackney Central
293,34,49458643,365000.0,1.0,"Marcon Place, London E8",flat,2018-10-24 00:00:00,"YOPA, SW1A",Hackney Downs,Hackney Central
294,235,48304512,360000.0,1.0,"Marcon Place, London E8",flat,2018-07-10 00:00:00,"YOPA, SW1A",Hackney Downs,Hackney Central
295,319,46317329,350000.0,1.0,"Mare Street, London E8",flat,2018-01-22 00:00:00,"Stirling Ackroyd - Hackney, E8",Hackney Central,Hackney Downs
296,53,49387733,350000.0,1.0,"Dunn Street, London E8",flat,2018-10-17 00:00:00,"Location Location, N16",Dalston Kingsland,Dalston Junction
297,185,48808576,3250000.0,,"Greenwood Road, London E8",house,2018-08-22 00:00:00,"Hamptons International - Islington Sales, N1",Hackney Downs,Hackney Central
298,345,44837638,325000.0,1.0,"Jacob House, 233B Amhurst Road, London E8",flat,2017-08-25 00:00:00,"Stirling Ackroyd - Hackney, E8",Rectory Road,Hackney Downs
299,195,48704466,325000.0,4.0,"Mare Street, London E8",house,2018-08-11 00:00:00,"Primeview Estates, E10",Cambridge Heath,London Fields
300,19,49503055,325000.0,1.0,"Jacob House, Hackney E8",flat,2018-10-29 00:00:00,"Bennett Walden, E8",Rectory Road,Hackney Downs
301,287,47803643,325000.0,1.0,"Lee Street, London E8",flat,2018-05-30 00:00:00,"Dexters - Hackney, E8",Haggerston,Dalston Junction
302,331,45977830,310000.0,1.0,"Hillsborough Court, Hackney E8",flat,2017-11-14 00:00:00,"Tilson &amp; Spencer, N17",Haggerston,Dalston Junction
303,291,47644894,3000000.0,1.0,"Shrubland Road, Hackney E8",house,2018-05-16 00:00:00,"Palmer Estates, N9",London Fields,Haggerston
304,55,49382210,3000000.0,,"Shrubland Road, Hackney E8",house,2018-10-17 00:00:00,"Palmer Estates, N9",Haggerston,London Fields
305,354,43857664,300000.0,1.0,"Livermore Road, London E8",flat,2017-05-17 00:00:00,"Sole Properties, NW4",Haggerston,Dalston Junction
306,22,49491465,300000.0,1.0,"Norfolk House, Cecilia Road, Dalston E8",flat,2018-10-26 00:00:00,"Alex Crown Lettings &amp; Estate Agents, N19",Rectory Road,Dalston Kingsland
307,330,45654636,2695000.0,7.0,"Amhurst Road, Hackney E8",house,2017-11-23 00:00:00,"PER Westray, E8",Hackney Downs,Dalston Kingsland
308,200,48632423,2500000.0,4.0,"Shacklewell Lane, London E8",house,2018-08-04 00:00:00,"Keatons - Hackney, E8",Dalston Kingsland,Rectory Road
309,163,49005433,2250000.0,4.0,"Albion Square, London E8",house,2018-09-11 00:00:00,"The Modern House, SE1",Haggerston,Dalston Junction
310,274,47898240,2075000.0,4.0,"Richmond Road, London E8",house,2018-06-07 00:00:00,"Keatons - Hackney, E8",London Fields,Hackney Central
311,245,48185578,2000000.0,5.0,"Richmond Road, London E8",house,2018-06-29 00:00:00,"Stirling Ackroyd - Hackney, E8",London Fields,Dalston Junction
